Created at 1/25/2008 3:48:44 PM from C:\Documents and Settings\Brandon\My Documents\aClimax\liBH4\hexagonal\VASP.ACLIMAX
Created using a-CLIMAX v.5.5.0 LE (Workshop Edition)
CM-1,0-1,0-2,0-3,0-4,W1,W2,W3,W4,Total,Experimental,IR,Raman,Raman Depolarised
138,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2.42833891983894E-94,0,0,0,0,0,0,0,2.42833891983894E-94,0,0,0,0
187,5.34217312260947E-92,0,0,0,0,0,0,0,5.34217312260947E-92,0,0,0,0
188,1.09815174407005E-89,0,0,0,0,0,0,0,1.09815174407005E-89,0,0,0,0
189,2.10932011133717E-87,0,0,0,0,0,0,0,2.10932011133717E-87,0,0,0,0
190,3.78580614151836E-85,0,0,0,0,0,0,0,3.78580614151836E-85,0,0,0,0
191,6.34906816166283E-83,0,0,0,0,0,0,0,6.34906816166283E-83,0,0,0,0
192,9.94941045790436E-81,0,0,0,0,0,0,0,9.94941045790436E-81,0,0,0,0
193,1.45686881218883E-78,0,0,0,0,0,0,0,1.45686881218883E-78,0,0,0,0
194,1.99333037566439E-76,0,0,0,0,0,0,0,1.99333037566439E-76,0,0,0,0
195,2.54843677570255E-74,0,0,0,0,0,0,0,2.54843677570255E-74,0,0,0,0
196,3.04441730958157E-72,0,0,0,0,0,0,0,3.04441730958157E-72,0,0,0,0
197,3.39836671638155E-70,0,0,0,0,0,0,0,3.39836671638155E-70,0,0,0,0
198,3.54463923930178E-68,0,0,0,0,0,0,0,3.54463923930178E-68,0,0,0,0
199,3.45469395619412E-66,0,0,0,0,0,0,0,3.45469395619412E-66,0,0,0,0
200,3.14617488401548E-64,0,0,0,0,0,0,0,3.14617488401548E-64,0,0,0,0
201,2.6772681992558E-62,0,0,0,0,0,0,0,2.6772681992558E-62,0,0,0,0
202,2.12880871415256E-60,0,0,0,0,0,0,0,2.12880871415256E-60,0,0,0,0
203,1.58167459614985E-58,0,0,0,0,0,0,0,1.58167459614985E-58,0,0,0,0
204,1.09807847774098E-56,0,0,0,0,0,0,0,1.09807847774098E-56,0,0,0,0
205,7.1233676526347E-55,0,0,0,0,0,0,0,7.1233676526347E-55,0,0,0,0
206,4.31790497301684E-53,0,0,0,0,0,0,0,4.31790497301684E-53,0,0,0,0
207,2.44566259285988E-51,0,0,0,0,0,0,0,2.44566259285988E-51,0,0,0,0
208,1.29436196227032E-49,0,0,0,0,0,0,0,1.29436196227032E-49,0,0,0,0
209,6.40104208689178E-48,0,0,0,0,0,0,0,6.40104208689178E-48,0,0,0,0
210,2.95788553676123E-46,0,0,0,0,0,0,0,2.95788553676123E-46,0,0,0,0
211,1.27716728395161E-44,0,0,0,0,0,0,0,1.27716728395161E-44,0,0,0,0
212,5.15287902415521E-43,0,0,0,0,0,0,0,5.15287902415521E-43,0,0,0,0
213,1.94261996620002E-41,0,0,0,0,0,0,0,1.94261996620002E-41,0,0,0,0
214,6.84323556249901E-40,0,0,0,0,0,0,0,6.84323556249901E-40,0,0,0,0
215,2.25253149351405E-38,0,0,0,0,0,0,0,2.25253149351405E-38,0,0,0,0
216,6.92812945069683E-37,0,0,0,0,0,0,0,6.92812945069683E-37,0,0,0,0
217,1.9911173468533E-35,0,0,0,0,0,0,0,1.9911173468533E-35,0,0,0,0
218,5.34704031277212E-34,0,0,0,0,0,0,0,5.34704031277212E-34,0,0,0,0
219,1.34173207161904E-32,0,0,0,0,0,0,0,1.34173207161904E-32,0,0,0,0
220,3.14596497797505E-31,0,0,0,0,0,0,0,3.14596497797505E-31,0,0,0,0
221,6.89251478592252E-30,0,0,0,0,0,0,0,6.89251478592252E-30,0,0,0,0
222,1.41103332055981E-28,0,0,0,0,0,0,0,1.41103332055981E-28,0,0,0,0
223,2.69918450786407E-27,0,0,0,0,0,0,0,2.69918450786407E-27,0,0,0,0
224,4.82462558874451E-26,0,0,0,0,0,0,0,4.82462558874451E-26,0,0,0,0
225,8.05805819235702E-25,0,0,0,0,0,0,0,8.05805819235702E-25,0,0,0,0
226,1.25757218482622E-23,0,0,0,0,0,0,0,1.25757218482622E-23,0,0,0,0
227,1.8338811511299E-22,0,0,0,0,0,0,0,1.8338811511299E-22,0,0,0,0
228,2.49887878934022E-21,0,0,0,0,0,0,0,2.49887878934022E-21,0,0,0,0
229,3.1816685482408E-20,0,0,0,0,0,0,0,3.1816685482408E-20,0,0,0,0
230,3.7853009966379E-19,0,0,0,0,0,0,0,3.7853009966379E-19,0,0,0,0
231,4.20805728701198E-18,0,0,0,0,0,0,0,4.20805728701198E-18,0,0,0,0
232,4.37117916966724E-17,0,0,0,0,0,0,0,4.37117916966724E-17,0,0,0,0
233,4.24278781407821E-16,0,0,0,0,0,0,0,4.24278781407821E-16,0,0,0,0
234,3.84804159375257E-15,0,0,0,0,0,0,0,3.84804159375257E-15,0,0,0,0
235,3.26109869586687E-14,0,0,0,0,0,0,0,3.26109869586687E-14,0,0,0,0
236,2.58240211040639E-13,0,0,0,0,0,0,0,2.58240211040639E-13,0,0,0,0
237,1.91081892225915E-12,0,0,0,0,0,0,0,1.91081892225915E-12,0,0,0,0
238,1.32114637914677E-11,0,0,0,0,0,0,0,1.32114637914677E-11,0,0,0,0
239,8.53528612765093E-11,0,0,0,0,0,0,0,8.53528612765093E-11,0,0,0,0
240,5.15253523511848E-10,0,0,0,0,0,0,0,5.15253523511848E-10,0,0,0,0
241,2.90642818432396E-09,0,0,0,0,0,0,0,2.90642818432396E-09,0,0,0,0
242,1.53191250905929E-08,0,0,0,0,0,0,0,1.53191250905929E-08,0,0,0,0
243,7.54473636353451E-08,0,0,0,0,0,0,0,7.54473636353451E-08,0,0,0,0
244,3.47208153554145E-07,0,0,0,0,0,0,0,3.47208153554145E-07,0,0,0,0
245,1.49304020216956E-06,0,0,0,0,0,0,0,1.49304020216956E-06,0,0,0,0
246,5.9991376736707E-06,0,0,0,0,0,0,0,5.9991376736707E-06,0,0,0,0
247,2.25238120944397E-05,0,0,0,0,0,0,0,2.25238120944397E-05,0,0,0,0
248,7.90188495940004E-05,0,0,0,0,0,0,0,7.90188495940004E-05,0,0,0,0
249,2.59033092170404E-04,0,0,0,0,0,0,0,2.59033092170404E-04,0,0,0,0
250,7.93442642459924E-04,0,0,0,0,0,0,0,7.93442642459924E-04,0,0,0,0
251,2.27097087712733E-03,0,0,0,0,0,0,0,2.27097087712733E-03,0,0,0,0
252,6.0735600895441E-03,0,0,0,0,0,0,0,6.0735600895441E-03,0,0,0,0
253,1.51778704102954E-02,0,0,0,0,0,0,0,1.51778704102954E-02,0,0,0,0
254,3.54416627362476E-02,0,0,0,0,0,0,0,3.54416627362476E-02,0,0,0,0
255,7.73309021437378E-02,0,0,0,0,0,0,0,7.73309021437378E-02,0,0,0,0
256,0.15766228083958,0,0,0,0,0,0,0,0.15766228083958,0,0,0,0
257,0.300357356625709,0,0,0,0,0,0,0,0.300357356625709,0,0,0,0
258,0.534668356971065,0,0,0,0,0,0,0,0.534668356971065,0,0,0,0
259,0.889337143225603,0,0,0,0,0,0,0,0.889337143225603,0,0,0,0
260,1.38224211126127,0,0,0,0,0,0,0,1.38224211126127,0,0,0,0
261,2.00741677559976,0,0,0,0,0,0,0,2.00741677559976,0,0,0,0
262,2.7241230340349,0,0,0,2.06860862712024E-04,0,0,0,2.72432989489761,0,0,0,0
263,3.45423299202947,0,0,0,6.20590742586378E-04,0,0,0,3.45485358277206,0,0,0,0
264,4.09272229681757,0,0,0,1.24120594879746E-03,0,0,0,4.09396350276636,0,0,0,0
265,4.53115237753778,0,0,0,2.06873094579131E-03,0,0,0,4.53322110848357,0,0,0,0
266,4.68749478079827,0,0,0,3.10319835410701E-03,0,0,0,4.69059797915238,0,0,0,0
267,4.53115237753778,0,0,0,4.34464895147188E-03,0,0,0,4.53549702648925,0,0,0,0
268,4.09272229681757,0,0,0,5.79313167417053E-03,0,0,0,4.09851542849174,0,0,0,0
269,3.45423299202947,0,0,0,7.44870361868785E-03,0,0,0,3.46168169564816,0,0,0,0
270,2.7241230340349,0,0,0,9.31143004362594E-03,0,0,0,2.73343446407852,0,0,0,0
271,2.00741677559976,0,0,0,1.13813843718951E-02,0,0,0,2.01879815997166,0,0,0,0
272,1.38224211126127,0,0,0,1.36586481931787E-02,0,0,0,1.39590075945445,0,0,0,0
273,0.889337143225603,0,0,0,1.59364504039605E-02,0,0,0,0.905273593629564,0,0,0,0
274,0.534668356971065,0,0,0,0.018214880781512,0,0,0,0.552883237752577,0,0,0,0
275,0.300357356625709,0,0,0,2.04940291241939E-02,0,0,0,0.320851385749903,0,0,0,0
276,0.15766228083958,0,0,0,2.27739852544711E-02,0,0,0,0.180436266094051,0,0,0,0
277,7.73309021437378E-02,0,0,0,2.50548390219282E-02,0,0,0,0.102385741165666,0,0,0,0
278,3.54416627362476E-02,0,0,0,2.73366803062852E-02,0,0,0,6.27783430425328E-02,0,0,0,0
279,1.51778704102954E-02,0,0,0,2.96195990204153E-02,0,0,0,4.47974694307107E-02,0,0,0,0
280,6.0735600895441E-03,0,0,0,3.19036851133624E-02,0,0,0,3.79772452029065E-02,0,0,0,0
281,2.27097087712733E-03,0,0,0,0.034189028573361,0,0,0,3.64599994504883E-02,0,0,0,0
282,7.93442642459924E-04,0,0,0,3.64757194308561E-02,0,0,0,3.72691620733161E-02,0,0,0,0
283,2.59033092170404E-04,0,0,0,3.87638477615254E-02,0,0,0,3.90228808536958E-02,0,0,0,0
284,7.90188495940004E-05,0,0,0,4.10535036893023E-02,0,0,0,4.11325225388963E-02,0,0,0,0
285,2.25238120944397E-05,0,0,0,4.33447773894004E-02,0,0,0,4.33673012014948E-02,0,0,0,0
286,5.99913767367072E-06,0,0,0,0.04563775909134,0,0,0,4.56437582290136E-02,0,0,0,0
287,1.49304020216969E-06,0,0,0,4.79325390819759E-02,0,0,0,4.79340321221781E-02,0,0,0,0
288,3.47208153555299E-07,0,0,0,0.050229207708527,0,0,0,5.02295549166805E-02,0,0,0,0
289,7.54473636456104E-08,0,0,0,5.25278553816078E-02,0,0,0,5.25279308289715E-02,0,0,0,0
290,1.53191251767115E-08,0,0,0,0.054828572578262,0,0,0,5.48285878973872E-02,0,0,0,0
291,2.90642886590235E-09,0,0,0,5.71314498449979E-02,0,0,0,5.71314527514267E-02,0,0,0,0
292,5.15258612450252E-10,0,0,0,5.94365778008259E-02,0,0,0,5.94365783160845E-02,0,0,0,0
293,8.53887064757822E-11,0,0,0,6.17440471402987E-02,0,0,0,6.17440472256874E-02,0,0,0,0
294,1.34496558225557E-11,0,0,0,6.40539486365534E-02,0,0,0,6.40539486500031E-02,0,0,0,0
295,3.4040116979213E-12,0,0,0,6.63663731443559E-02,0,0,0,6.63663731477599E-02,0,0,0,0
296,9.08897732290866E-12,0,0,0,0.068681411603148,0,0,0,0.068681411612237,0,0,0,0
297,4.93012375667433E-11,0,0,0,7.09991550400976E-02,0,0,0,7.09991550893989E-02,0,0,0,0
298,2.59324066946741E-10,0,0,0,7.33196945731507E-02,0,0,0,7.33196948324747E-02,0,0,0,0
299,1.28764121719885E-09,0,0,0,7.56431214140865E-02,0,0,0,7.56431227017277E-02,0,0,0,0
300,6.03178011239935E-09,0,0,0,7.79695268715759E-02,0,0,0,7.79695329033561E-02,0,0,0,0
301,2.66556141194216E-08,0,0,0,8.02990023542425E-02,0,0,0,8.02990290098566E-02,0,0,0,0
302,1.11128207987318E-07,0,0,0,8.26316393737263E-02,0,0,0,8.26317505019343E-02,0,0,0,0
303,4.37071364006192E-07,0,0,0,8.49675295477516E-02,0,0,0,8.49679666191156E-02,0,0,0,0
304,1.62170859825146E-06,0,0,0,8.73067646031972E-02,0,0,0,8.73083863117954E-02,0,0,0,0
305,5.6765662272179E-06,0,0,0,8.96494363791704E-02,0,0,0,8.96551129453976E-02,0,0,0,0
306,1.87452407466907E-05,0,0,0,9.19956368300847E-02,0,0,0,9.20143820708314E-02,0,0,0,0
307,5.83967610249363E-05,0,0,0,9.43454580287401E-02,0,0,0,0.094403854789765,0,0,0,0
308,1.71624355978144E-04,0,0,0,9.66989921694082E-02,0,0,0,9.68706165253863E-02,0,0,0,0
309,4.7584061176836E-04,0,0,0,9.90563315709203E-02,0,0,0,9.95321721826887E-02,0,0,0,0
310,1.24461924949527E-03,0,0,0,0.10141756867976,0,0,0,0.102662187929255,0,0,0,0
311,3.07117062837426E-03,0,0,0,0.103782796073157,0,0,0,0.106853966701531,0,0,0,0
312,7.14930461184494E-03,0,0,0,0.106152106462192,0,0,0,0.113301411074037,0,0,0,0
313,1.57005939185016E-02,0,0,0,0.108525592694895,0,0,0,0.124226186613396,0,0,0,0
314,3.25282563886455E-02,0,0,0,0.110903347759358,0,0,0,0.143431604148003,0,0,0,0
315,6.35766897119455E-02,0,0,0,0.113285464786846,0,0,0,0.176862154498791,0,0,0,0
316,0.117226949073034,0,0,0,0.115672037054914,0,0,0,0.232898986127948,0,0,0,0
317,0.203915123535232,0,0,0,0.118063157990529,0,0,0,0.321978281525761,0,0,0,0
318,0.33462919991626,0,0,0,0.120458921173197,0,0,0,0.455088121089457,0,0,0,0
319,0.518048782086067,0,0,0,0.122859420338092,0,0,0,0.640908202424159,0,0,0,0
320,0.75660621212863,0,0,0,0.125264749379192,0,0,0,0.881870961507822,0,0,0,0
321,1.04246521469324,0,0,0,0.127675002352423,0,0,0,1.17014021704567,0,0,0,0
322,1.35501987517572,0,0,0,0.130209344745026,0,0,0,1.48522921992075,0,0,0,0
323,1.66158354382689,0,0,0,0.132867876054048,0,0,0,1.79445141988094,0,0,0,0
324,1.92216702673486,0,0,0,0.135650701055904,0,0,0,2.05781772779076,0,0,0,0
325,2.09774399906781,0,0,0,0.138557929809904,0,0,0,2.23630192887771,0,0,0,0
326,2.15976388892061,0,0,0,0.141589677661967,0,0,0,2.30135356658258,0,0,0,0
327,2.09774399906781,0,0,0,0.144746065248527,0,0,0,2.24249006431633,0,0,0,0
328,1.92216702673486,0,0,0,0.148027218500617,0,0,0,2.07019424523548,0,0,0,0
329,1.66158354382689,0,0,0,0.151433268648155,0,0,0,1.81301681247505,0,0,0,0
330,1.35501987517572,0,0,0,0.154964352224406,0,0,0,1.50998422740013,0,0,0,0
331,1.04246521469324,0,0,0,0.158620611070641,0,0,0,1.20108582576389,0,0,0,0
332,0.75660621212863,0,0,0,0.162402192340981,0,0,0,0.919008404469611,0,0,0,0
333,0.518048782086067,0,0,0,0.166190177241203,0,0,0,0.68423895932727,0,0,0,0
334,0.33462919991626,0,0,0,0.169984718458628,0,0,0,0.504613918374888,0,0,0,0
335,0.203915123535232,0,0,0,0.173785968901125,0,0,0,0.377701092436357,0,0,0,0
336,0.117226949073034,0,0,0,0.177594081702346,0,0,0,0.294821030775381,0,0,0,0
337,6.35766897119455E-02,0,0,0,0.18140921022697,0,0,0,0.244985899938915,0,0,0,0
338,3.25282563886455E-02,0,0,0,0.18523150807595,0,0,0,0.217759764464596,0,0,0,0
339,1.57005939185016E-02,0,0,0,0.189061129091777,0,0,0,0.204761723010278,0,0,0,0
340,7.14930461184494E-03,0,0,0,0.192898227363738,0,0,0,0.200047531975583,0,0,0,0
341,3.07117062837426E-03,0,0,0,0.196742957233194,0,0,0,0.199814127861568,0,0,0,0
342,1.24461924949527E-03,0,0,0,0.200181751573435,0,0,0,0.20142637082293,0,0,0,0
343,4.7584061176836E-04,0,0,0,0.203214732628015,0,0,0,0.203690573239783,0,0,0,0
344,1.71624355978144E-04,0,0,0,0.205841990288981,0,0,0,0.206013614644959,0,0,0,0
345,5.83967610249363E-05,0,0,0,0.208063582098894,0,0,0,0.208121978859919,0,0,0,0
346,1.87452407466907E-05,0,0,0,0.209879533251213,0,0,0,0.20989827849196,0,0,0,0
347,5.6765662272179E-06,0,0,0,0.211289836589047,0,0,0,0.211295513155275,0,0,0,0
348,1.62170859825146E-06,0,0,0,0.212294452602269,0,0,0,0.212296074310867,0,0,0,0
349,4.3707136400616E-07,0,0,0,0.212893309422998,0,0,0,0.212893746494362,0,0,0,0
350,1.11128207986939E-07,0,0,0,0.213086302819444,0,0,0,0.213086413947652,0,0,0,0
351,2.66556141152136E-08,0,0,0,0.212873296188124,0,0,0,0.212873322843738,0,0,0,0
352,6.03178006868755E-09,0,0,0,0.212254120544429,0,0,0,0.21225412657621,0,0,0,0
353,1.28764079292006E-09,0,0,0,0.211642296236996,0,0,0,0.211642297524636,0,0,0,0
354,2.59320218905147E-10,0,0,0,0.211037622101954,0,0,0,0.211037622361275,0,0,0,0
355,4.92686265797846E-11,0,0,0,0.210439897175667,0,0,0,0.210439897224936,0,0,0,0
356,8.83073711186802E-12,0,0,0,0.209848920682039,0,0,0,0.209848920690869,0,0,0,0
357,1.49319277566215E-12,0,0,0,0.209264492019832,0,0,0,0.209264492021325,0,0,0,0
358,2.38192031087973E-13,0,0,0,0.208686410749991,0,0,0,0.208686410750229,0,0,0,0
359,3.58451992729063E-14,0,0,0,0.208114476582967,0,0,0,0.208114476583003,0,0,0,0
360,5.08893840351146E-15,0,0,0,0.207548489366041,0,0,0,0.207548489366046,0,0,0,0
361,6.81578392015208E-16,0,0,0,0.206988249070656,0,0,0,0.206988249070657,0,0,0,0
